,artist_id,artist_name,id,key,energy,liveness,tempo,speechiness,acousticness,instrumentalness,mode,time_signature,duration,loudness,valence,danceability,title,decade
132,ARZXLBD1187B9B1EB1,Meat Loaf,SOREHXI1376CC44971,0,0.570257,0.959851,105.896,0.0386,0.794805,0,1,4,382.37333,-4.761,0.32124,0.384407,I'd Do Anything For Love (But I Won't Do That),1990s
133,ARRJES71187FB4D09E,Bryan Adams,SONSYTI144BB316841,2,0.379058,0.201991,74.885,0.04787,0.42777,0,1,4,340.89601,-18.082,0.206627,0.50533,All For Love,1990s
134,ARKSZW81187B9B695D,Mariah Carey,SOLFOXQ141842EB05D,1,0.526887,0.085553,128.258,0.029855,0.3854,0,1,4,281.25333,-7.896,0.285255,0.566176,One Sweet Day,1990s
135,ARGYWM01187B98DB75,Fugees,SOFWLTI1311AFD644F,4,0.407496,0.353202,92.407,0.072855,0.026793,2.00E-06,0,4,286.65333,-11.093,0.504504,0.764605,Killing Me Softly with His Song,1990s
136,ARKSZW81187B9B695D,Mariah Carey,SOACFUV143A0AADD65,11,0.914012,0.93487,204.326,0.109932,0.274848,0.000231,0,4,234.11955,-8.489,0.583817,0.419406,Fantasy,1990s
137,ARAIABB1187B9AC6E2,Seal,SOAECYM1315CD4C80D,10,0.546793,0.380762,131.665,0.028515,0.550259,0,0,3,218.4,-7.328,0.227602,0.576892,Kiss From a Rose,1990s
138,ARRJES71187FB4D09E,Bryan Adams,SOKDTPM144BA2C841C,7,0.476972,0.09295,145.67,0.03271,0.512747,9.00E-06,1,3,291.66667,-10.204,0.339196,0.571185,Have You Ever Really Loved A Woman?,1990s
139,ARLAUED1187B9ACEAF,Eric Clapton,SOXHCPP142B3108092,9,0.218619,0.980398,177.37,0.033825,0.854022,0.00607,1,4,289.18621,-12.039,0.335002,0.488876,Tears In Heaven,1990s
140,ARLMXEA1187B9A7D04,R. Kelly,SOJSZWE15006DD94B6,7,0.459908,0.137914,120.473,0.031673,0.201466,1.20E-05,1,4,320.18667,-6.242,0.039866,0.469667,I Believe I Can Fly,1990s
141,ARKSZW81187B9B695D,Mariah Carey,SOZQEZT144FD868609,6,0.485132,0.98972,121.515,0.052768,0.284617,5.50E-05,1,4,254.32803,-13.575,0.366328,0.44998,Without You,1990s
142,AR3ES181187B9B488B,Londonbeat,SOBWSPZ13EA20FE401,11,0.878553,0.105374,113.56,0.037013,0.055297,0.003616,0,4,305.58667,-6.767,0.897127,0.637618,I've Been Thinking About You,1990s
143,ARU9T991187B9B1680,MC Hammer,SOIHXEE149ECFBC306,11,0.906906,0.308028,133.16,0.127015,0.002185,0,0,4,253.44308,-4.304,0.852501,0.786979,U Can't Touch This,1990s
144,ARFWL8S1187B9B4B44,Cͩline Dion,SOAEHQL13E904FDD68,7,0.148953,0.201719,118.021,0.04838,0.779092,0,1,4,132.07202,-22.239,0.223142,0.565919,Because You Loved Me,1990s
145,ARQUN9K1187B9B5BD7,Vanilla Ice,SOSKGKQ14986DFEAE7,7,0.495337,0.106894,115.632,0.42545,0.030104,0,1,4,94.96961,-16.143,0.825979,0.860772,Ice Ice Baby,1990s
146,AR7WSQE1187FB4CF08,Aqua,SOBMOER144C7391757,6,0.925285,0.073633,86.743,0.096756,0.450516,0.635399,0,3,57.67791,-5.308,0.558408,0.687963,Barbie Girl,1990s
147,AR2C54R1187B993B4C,Sheryl Crow,SOTWOKN144C420C047,4,0.725811,0.719724,121.517,0.049554,0.169227,0,0,4,234.27138,-9.343,0.80153,0.680736,All I Wanna Do,1990s
148,AR3MMZH1187B9B55D0,Take That,SOQGXOE13E87A9195C,5,0.496851,0.215679,79.006,0.030048,0.316947,0,1,4,203.44118,-10.602,0.618343,0.606922,Back For Good,1990s
149,ART4QZC1187FB51612,Janet Jackson,SOVNWQS14D27C1A1AA,10,0.698391,0.420863,98.379,0.054839,0.085155,0.108056,0,4,183.33664,-8.475,0.721986,0.724536,That's the Way Love Goes,1990s
150,ARC9Y481187B990259,Roxette,SOXCPMF1460503241E,5,0.675766,0.63761,79.551,0.02843,0.456067,0.00136,1,4,440.10667,-3.231,0.283754,0.347005,It Must Have Been Love,1990s
151,AR3JMC51187B9AE49D,Backstreet Boys,SOENXMC12A8C139E69,6,0.684621,0.153443,99.037,0.027395,0.236948,0,0,4,212.85333,-5.839,0.460525,0.684803,I Want It That Way,1990s
152,ARXPPEY1187FB51DF4,Michael Jackson,SODHUNH1311AFEC0DF,11,0.432089,0.110617,119.416,0.02725,0.617879,9.70E-05,1,4,295.98667,-9.357,0.243648,0.639336,You Are Not Alone,1990s
153,AR6JVK31187FB58FE3,Eiffel 65,SOCJHGN14FA3E025B1,5,0.983432,0.272506,128.05,0.068357,0.129273,9.30E-05,0,4,116.22667,-3.982,0.772279,0.750901,Blue (Da Ba Dee),1990s
154,ARDVZTE1187FB5A0A1,Bon Jovi,SOFVLXX1315CD4D3B5,7,0.699803,0.145538,78.586,0.031946,0.022896,1.90E-05,1,4,339.09333,-6.132,0.413376,0.546517,Blaze Of Glory,1990s
155,ARDVZTE1187FB5A0A1,Bon Jovi,SOKTKML144F5071419,4,0.678254,0.168051,141.42,0.032517,0.143202,1.00E-06,1,4,353.10667,-5.528,0.351364,0.373308,Always,1990s
156,ARTYXQC1187B9ACAB2,Shaggy,SOEWXLQ137687FC84B,2,0.788379,0.34248,158.412,0.277595,0.24993,2.00E-05,1,4,247.17333,-8.188,0.74866,0.866098,Boombastic,1990s
157,AR35YUO1187B9AD83E,Wet Wet Wet,SOUSLGS14C0DAE5640,10,0.732541,0.299948,84.903,0.028702,0.267279,1.00E-06,1,4,209.63955,-6.986,0.502546,0.521703,Love Is All Around,1990s
158,AR0S7TA1187FB4D024,Christina Aguilera,SOLXTFL150DBEE4674,5,0.684582,0.976258,183.817,0.140056,0.390324,0.001677,0,4,179.49025,-15.73,0.623307,0.394002,Genie in a Bottle,1990s
159,ARBEOHF1187B9B044D,Madonna,SOJVLNK12A6701FA24,8,0.366489,0.066437,79.98,0.025761,0.416757,3.00E-06,1,4,321.36,-8.854,0.30772,0.567693,Take A Bow,1990s
160,ARB8UGW1187FB398B8,Chumbawamba,SOKVLCI145FC8A2804,2,0.736839,0.199449,103.811,0.054023,0.144289,0,1,4,221.40757,-15.947,0.656816,0.596072,Tubthumping,1990s
161,ARRJES71187FB4D09E,Bryan Adams,SOAFUPP144B9E79E27,9,0.45775,0.10278,67,0.027912,0.503204,0,1,3,355.64,-7.026,0.140849,0.529258,Please Forgive Me,1990s
162,ARKP3ZN1187B9AF544,Mr. Big,SOBRKHO1312FDFD588,4,0.391225,0.248402,83.644,0.043421,0.351776,0,1,4,206.97333,-8.66,0.482348,0.69476,To Be With You,1990s
163,ARBGWMW1187B9AEA3E,Savage Garden,SOCFEJW146169421AD,0,0.698391,0.085132,168.12,0.028675,0.403305,0,1,4,277.26667,-8.874,0.808814,0.555463,Truly Madly Deeply,1990s
164,ARAEX7Y1187FB42D36,Toni Braxton,SOYPDDT14517F45C03,11,0.410775,0.068206,109.888,0.029511,0.503995,0,0,4,219.50621,-8.648,0.115761,0.637879,Un-Break My Heart,1990s
165,ARR6LWJ1187FB44C8B,R.E.M.,SOROUUM1462514A743,9,0.784259,0.929425,121.814,0.033071,0.804335,0,0,4,293.86621,-6.287,0.720287,0.69442,Losing My Religion,1990s
166,AR1F1L11187FB4CE97,4 Non Blondes,SOMTQVH144C454094A,11,0.475659,0.084806,134.471,0.027681,0.054508,0,0,4,256.69333,-13.955,0.528818,0.543366,What's Up?,1990s
167,ARHJJZG1187B98D0BF,Culture Beat,SOLZZMO1460B8BA2D5,9,0.996188,0.19774,132.865,0.040301,0.054542,0.284806,0,4,338.33333,-8.514,0.42587,0.673206,Mr. Vain,1990s
168,ARTMP681187B9B77CD,Everything but the Girl,SOKGBMH14FE246BAC0,9,0.87547,0.118418,123.488,0.031285,0.048717,0.024818,0,4,224.76,-7.82,0.744072,0.726374,Missing,1990s
169,ARC9Y481187B990259,Roxette,SOWOSMS150D4B36186,2,0.808295,0.701082,101.942,0.042774,0.094118,0.002218,1,4,286.33066,-9.973,0.408388,0.48617,Joyride,1990s
170,ARTOG9T1187B99074E,Will Smith,SOBTMUJ131343A0D66,5,0.496228,0.109208,107.547,0.062576,0.120454,0.000482,0,4,225.8,-11.753,0.701583,0.795546,Men in Black,1990s
171,AR3Z9WY1187FB4CDC2,Kris Kross,SOIJMYY14608CC7376,7,0.841352,0.333869,102.2,0.156178,0.001267,0.000194,1,4,204.54621,-6.174,0.387553,0.757533,Jump,1990s
172,ARBEOHF1187B9B044D,Madonna,SODJLSU13723E1A5A0,5,0.708167,0.09855,117.994,0.038821,0.351685,8.00E-06,1,4,332.13333,-4.269,0.178162,0.405253,Frozen,1990s
173,ARDDQKN1187FB50651,Rednex,SOEEQXN14373D9C9DE,9,0.910685,0.064812,131.997,0.054333,0.022513,0.024571,1,4,194.13556,-11.574,0.779745,0.735252,Cotton Eye Joe,1990s
174,AR07SOR1187FB46179,Goo Goo Dolls,SOJLEGI137377F1FEF,11,0.313158,0.159048,154.63,0.028555,0.00076,0.000969,0,3,216.73751,-18.533,0.522566,0.307609,IRIS,1990s
175,ARZQ7QA1187B9AD08B,Prince,SOECHEV13A6183078A,6,0.431706,0.069139,92.792,0.026732,0.052973,1.00E-06,1,4,237.50485,-16.022,0.624215,0.725853,The Most Beautiful Girl In The World,1990s
176,AR7C6G11187B9B4C1E,Jennifer Lopez,SOLPRNH140C6AD7F29,11,0.627683,0.07983,94.015,0.035552,0.059788,4.00E-05,0,4,255.01333,-6.932,0.823603,0.683487,If You Had My Love,1990s
177,ARXPPEY1187FB51DF4,Michael Jackson,SONMWDC144CD2CE0A5,0,0.941176,0.414513,106.525,0.090811,0.074866,1.40E-05,1,4,278.29333,-6.584,0.586029,0.805057,Scream,1990s
178,ARNRZX61187B9B45C7,Haddaway,SOCNQFL1475EC71130,7,0.689861,0.224522,123.89,0.031212,0.029457,0.008663,0,4,189.93333,-10.266,0.74885,0.706047,What Is Love?,1990s
179,ARG38R21187B9AF5B0,Right Said Fred,SOOMZKB14F75C7EEAB,9,0.818707,0.199019,122.112,0.046028,2.20E-05,0.005888,1,4,89.97732,-12.113,0.798467,0.65477,I'm Too Sexy,1990s
180,ARUDRXI1187FB45A15,Sixpence None the Richer,SOYWNXF137335D0A46,3,0.388711,0.086858,99.935,0.025458,0.859408,0.774179,1,4,176.8224,-14.347,0.628363,0.539031,Kiss Me,1990s
181,ARXGWNG1187FB503A5,Ini Kamoze,SODGSBA146088AB870,7,0.571007,0.190612,100.359,0.149404,0.023256,0.000133,1,4,249.82667,-5.488,0.433078,0.883807,Here Comes the Hotstepper,1990s
182,ARFOVF61187B9892CD,Enigma,SOHJHGV1456077B2DC,7,0.298306,0.064669,95.493,0.037325,0.139268,0.052292,1,4,254.04082,-21.792,0.551843,0.606526,Sadeness - Part I,1990s
183,ARE8GLF1187FB52532,Red Hot Chili Peppers,SOGPLPW145E2666D7D,4,0.228668,0.889478,82.695,0.031966,0.184772,0.00107,1,4,272.43057,-20.625,0.521056,0.374838,Under The Bridge,1990s
184,AR5J8XN1187B9B712E,Extreme,SOQTYEI14311061FD1,6,0.255939,0.094903,91.218,0.026398,0.576211,0,1,4,210.97333,-8.866,0.391397,0.636853,More Than Words,1990s
185,AR5O6W51187FB46984,Snap!,SOHALTQ13D8392F702,9,0.910628,0.364959,124.237,0.040994,0.150576,3.70E-05,0,4,185.44,-6.747,0.732089,0.792353,Rhythm Is a Dancer,1990s
186,ARKSZW81187B9B695D,Mariah Carey,SOBZKSJ142C97E0A36,5,0.622184,0.110982,205.02,0.03861,0.419698,2.00E-06,1,3,209.49333,-5.093,0.342581,0.260263,Vision of Love,1990s
187,ARQM3CJ1187B9B7AD1,Natalie Imbruglia,SODGYPY146095B0B7B,5,0.827352,0.792293,96.306,0.033825,0.028102,0.00082,1,4,227.30667,-7.726,0.642557,0.56691,Torn,1990s
188,ARH5FJJ1187FB3F787,Alanis Morissette,SOHGFAN13739993BE3,11,0.593299,0.236361,85.482,0.055474,0.249748,0,1,4,225.93333,-7.572,0.361235,0.295423,Ironic,1990s
189,ARBUOOR1187B997391,Oasis,SOZKTHJ144AE0D0D8D,2,0.845429,0.158449,174.727,0.031876,0.000676,0,1,4,258.71673,-6.459,0.681122,0.401859,Wonderwall,1990s
190,ARTB3OO1187FB49BDA,Elton John,SOFDJGS12AF72ACACB,10,0.274494,0.098829,125.898,0.031308,0.880007,0.000318,1,4,238.98667,-12.081,0.16631,0.31207,Can You Feel The Love Tonight,1990s
191,ARKSZW81187B9B695D,Mariah Carey,SOCMEJM12AF72A48D0,5,0.743042,0.192482,100.676,0.035929,0.195911,0,1,4,233.6,-5.359,0.72334,0.69312,Dreamlover,1990s
192,ARHQU5S1187B990C7C,Scatman John,SOICBTD13F165B467B,5,0.98758,0.220905,135.97,0.049621,0.083916,0.578558,0,4,349.8,-5.645,0.748491,0.632116,Scatman (ski-ba-bop-ba-dop-bop),1990s
193,AR5FYMX1187FB46E36,Crash Test Dummies,SOETNDS135CB172314,3,0.646828,0.059277,92.949,0.023152,0.273055,2.10E-05,1,4,233.65333,-6.28,0.370673,0.567176,Mmm Mmm Mmm Mmm,1990s
194,ARNYFVH1187B9B6A9E,Billy Joel,SOQTYFQ14373B6AC3C,7,0.676309,0.354742,89.729,0.083531,0.264536,9.00E-06,1,4,249.86358,-13.533,0.532247,0.619846,The River Of Dreams,1990s
195,ART4QZC1187FB51612,Janet Jackson,SOZEFKS13E9053A6FB,0,0.563668,0.03587,122.957,0.110917,0.127959,0.004417,1,4,266.46354,-11.778,0.521049,0.850136,Together Again,1990s
196,ARP28RX1187B9AF6C4,The Offspring,SOFBKBE12AF72A00C8,11,0.899861,0.042371,143.374,0.103266,0.094812,1.00E-06,0,4,188.13333,-3.694,0.962168,0.723598,Pretty Fly (For A White Guy),1990s
197,ARFOVF61187B9892CD,Enigma,SOFURWU13E84DE22BF,10,0.390293,0.303634,87.844,0.044367,0.107492,1.00E-06,1,4,294.33556,-18.898,0.320552,0.209496,Return To Innocence,1990s
198,AR5O6W51187FB46984,Snap!,SOAKBWX13FB0DBF5ED,10,0.889254,0.340299,108.919,0.042487,0.027942,0.021078,0,4,221.06667,-8.687,0.693264,0.691649,The Power,1990s
199,ARZFDKV144C90B996B,Ms. Lauryn Hill,SOSUYCA146225F6D2F,2,0.762604,0.500713,99.915,0.139113,0.012467,0,1,4,163.49333,-5.62,0.606437,0.746213,Doo Wop,1990s
200,AR6LYGU1187FB57966,C+C Music Factory,SOHYBUX144AD94F608,6,0.820348,0.261172,113.216,0.08344,0.017511,0.149162,1,4,246.46531,-8.887,0.90324,0.848041,Gonna Make You Sweat (Everybody Dance Now),1990s
201,ARRWMRT1187B9AE65A,Irene Cara,SOKPGCQ144A482DA59,10,0.745837,0.142362,121.845,0.045742,0.189897,0,1,4,244.26617,-7.42,0.567566,0.35483,Flashdance...What a Feeling,1980s
202,ARD4C1I1187FB4B0C3,Pink Floyd,SOFCLUO13EA815DBA5,0,0.46275,0.075775,104.451,0.037302,0.114399,7.00E-04,1,4,190.19955,-10.562,0.779162,0.703746,Another Brick In The Wall (Part 2),1980s
203,ARIPLUN1187B99B9F9,The Police,SOXHGGG12AF72A738D,1,0.540598,0.048719,117.336,0.050481,0.13465,0.715094,1,4,266.60526,-6.75,0.847722,0.820528,Every Breath You Take,1980s
204,ARNSCL31187B9B76A9,Kim Carnes,SOPBXRX1375EE60098,5,0.566918,0.782204,116.601,0.039178,0.170795,0,1,4,156.37333,-6.368,0.623466,0.632752,Bette Davis Eyes,1980s
205,ARXPPEY1187FB51DF4,Michael Jackson,SOIXMJP13E907C7427,6,0.417153,0.082723,116.74,0.087938,0.026663,0.001342,1,4,294.23955,-12.822,0.904142,0.920595,Billie Jean,1980s
206,AR9ROYN1187FB4D9F1,Survivor,SOSRHGC14122E25D21,0,0.728452,0.125335,108.744,0.038601,0.203516,0.000299,0,4,227.54667,-6.725,0.458504,0.791527,Eye of the Tiger,1980s
207,ARAKARO1187B9A1EB6,George Michael,SOZGJLX13E907C9831,2,0.436531,0.324467,76.425,0.032094,0.67007,0.000896,0,4,301.67955,-15.874,0.796891,0.547421,Careless Whisper,1980s
208,ARGJ1ZL1187FB3FC38,Barbra Streisand,SOAYOUZ13FAE3AB80E,3,0.270953,0.619259,84.876,0.025367,0.549067,1.50E-05,0,4,217.88689,-15.024,0.349565,0.592658,Woman In Love,1980s
209,ARBEOHF1187B9B044D,Madonna,SOCLGNI127D9782C3E,5,0.628584,0.17212,111.926,0.038665,0.432043,7.30E-05,1,4,340.86667,-12.359,0.337248,0.659557,Like A Prayer,1980s
210,ARG7PHW1187FB4890E,U.S.A. for Africa,SOAKLHF13E9053D7E1,4,0.439666,0.699887,72.538,0.038753,0.201111,0,1,4,431.07156,-16.282,0.363947,0.473981,We Are the World,1980s
211,ARUM60L1187B9A7E1F,Stevie Wonder,SOCLLVF1315CD467C7,1,0.531126,0.088484,113.538,0.023673,0.270804,9.00E-06,1,4,261.10667,-9.518,0.671177,0.739303,I Just Called To Say I Love You,1980s
212,ARZQ7QA1187B9AD08B,Prince,SOOEBZE141BE199B38,9,0.426262,0.121638,128.84,0.0325,0.40102,0.043564,0,4,284.93161,-10.629,0.554362,0.445826,When Doves Cry,1980s
213,AR4276G1187FB4CD6C,Joan Jett,SOLFMPV1312FDFAB7D,4,0.655293,0.639087,94.474,0.046827,0.340805,0,1,4,174.72,-7.917,0.909951,0.540339,I Love Rock N' Roll,1980s
214,AR9W3X91187FB3994C,Phil Collins,SOACCJA14F7D43BB42,4,0.672782,0.121629,100.004,0.02788,0.352129,0.890821,0,4,300.91955,-11.403,0.514977,0.553092,Another Day In Paradise,1980s
215,AR5SB8C1187FB5C375,John Lennon,SODGNZT139E0A819A6,11,0.422415,0.609798,99.052,0.088774,0.3089,0.004277,0,4,254.64118,-17.183,0.39161,0.689814,(Just Like) Starting Over,1980s
216,ARY2RKZ1187B9ABF37,Culture Club,SOBOXUL146044A27E7,10,0.654989,0.121568,91.982,0.036119,0.231513,0,1,4,242.14667,-9.59,0.960292,0.674871,Karma Chameleon,1980s
217,AR8L6W21187B9AD317,Diana Ross,SOZWMKN1513A5319B6,1,0.885963,0.02779,110.065,0.069727,0.075121,0.001254,1,4,213.30621,-7.151,0.902579,0.853097,Upside Down,1980s
218,AR30R5E1187B9AD78A,Whitney Houston,SOPUIMR13E9055343F,10,0.815618,0.370686,118.915,0.065327,0.258537,7.80E-05,0,4,314.39955,-11.007,0.68865,0.63802,I Wanna Dance With Somebody,1980s
219,AR049S81187B9AE8A5,The Human League,SORWRAA130516E430B,9,0.615067,0.678411,117.928,0.038668,0.08891,0,0,4,239.09832,-8.328,0.351964,0.668896,Don't You Want Me,1980s
220,ARBPAFG1187B992182,"Lipps, Inc.",SOVRFYF133F14614C1,0,0.412189,0.089917,122.311,0.087099,0.000824,0.790159,1,4,466.41333,-13.875,0.29495,0.894554,Funkytown,1980s
221,ARXPPEY1187FB51DF4,Michael Jackson,SOBDZXV13E907C7445,3,0.634212,0.62362,138.479,0.062714,0.543343,0.405866,0,4,296.70354,-15.971,0.816265,0.662364,Beat It,1980s
222,ARM7YQQ1187B9A84E7,Blondie,SOCCIUE13A18D28BFC,2,0.527598,0.475984,142.823,0.032168,0.002516,0.002496,1,4,479.86893,-17.916,0.72346,0.547818,Call Me,1980s
223,AR9ZLJJ1187FB5BC16,Paul McCartney,SOJGKNY14BAA60F468,4,0.411159,0.22634,78.858,0.042423,0.591136,2.50E-05,1,4,228.78621,-15.941,0.768723,0.671647,Ebony And Ivory,1980s
224,ARWPYQI1187FB4D55A,Rick Astley,SOUFEJC14628672E95,8,0.977825,0.350773,113.314,0.119977,0.11851,0,1,4,213.25288,-4.093,0.815075,0.617886,Never Gonna Give You Up,1980s
225,ARAKARO1187B9A1EB6,George Michael,SOCBNAP1506B10DAD5,11,0.40588,0.317364,95.784,0.156541,0.025628,1.00E-06,1,4,213.33542,-14.772,0.551432,0.820484,Faith,1980s
226,ARYBGMF1187FB4D82C,Berlin,SOVSULA1446C681962,6,0.685933,0.873045,96.295,0.045006,0.73986,0.857496,1,4,251.33279,-10.709,0.507715,0.225704,Take My Breath Away,1980s
227,AR6001N1187B9A8632,Tina Turner,SOPWWVE1478D1CC5F1,2,0.640741,0.758756,100.474,0.056667,0.218004,5.00E-06,1,4,328.42621,-14.3,0.584529,0.622897,What's Love Got To Do With It,1980s
228,ARXRPXX1187B9B7251,Los Lobos,SOHSRPL15120C1101A,0,0.85772,0.731505,187.237,0.119146,0.002658,0.000404,1,4,203.38939,-12.56,0.766297,0.180813,La Bamba,1980s
229,ARZYT8C1187FB4D57F,a-ha,SOIQTUA14FE165E831,7,0.906167,0.072515,169.477,0.056365,0.00284,0.001662,1,4,228,-5.928,0.629038,0.508656,Take On Me,1980s
230,AR0BGM11187B9B09BA,Olivia Newton-John,SORKXXR13D66FAE545,4,0.756396,0.313433,123.826,0.042403,0.009059,0.000644,0,4,221.90667,-6.438,0.687037,0.795677,Physical,1980s
231,ARJA1841187FB3A029,David Bowie,SOCGEQX1366639B591,10,0.801132,0.237916,115.113,0.064558,0.001309,0.402109,0,4,456.01669,-5.246,0.614716,0.627777,Let's Dance,1980s
232,ARGE7G11187FB37E05,Cyndi Lauper,SOIRKEA150506A6190,6,0.804371,0.740917,120.521,0.031953,0.044814,0.000309,1,4,217.66385,-5.261,0.588495,0.650888,Girls Just Wanna Have Fun,1980s
233,AR4MVC71187B9AEAB3,Men at Work,SOGYDVT13E908BC14D,2,0.63595,0.251454,106.67,0.034606,0.495757,0.012528,1,4,221.59156,-9.983,0.95382,0.707094,Down Under,1980s
234,AR8L6W21187B9AD317,Diana Ross,SOAHWZJ144B0463840,10,0.28291,0.100336,93.403,0.025076,0.736326,0.000316,1,4,184.56,-11.584,0.223592,0.466496,Endless Love,1980s
235,ARY2RKZ1187B9ABF37,Culture Club,SOWIIKD13D5CD53956,4,0.801927,0.85706,103.899,0.054694,0.141677,0,0,4,247.65333,-6.054,0.461633,0.576309,Do You Really Want To Hurt Me?,1980s
236,ARUJ5A41187FB3F5F1,U2,SOQJIRN12A6310E1FC,1,0.508027,0.329096,110.873,0.033443,0.002172,0.86728,1,4,277.69333,-13.994,0.129537,0.454321,With Or Without You,1980s
237,ARIQ3AU1187B98F9A3,Bill Medley & Jennifer Warnes,SOLIJDC13129A92C85,9,0.897349,0.223872,108.81,0.051083,0.039209,0.003248,1,4,406.57333,-4.958,0.444427,0.700871,(I've Had) The Time of My Life,1980s
238,AR9W3X91187FB3994C,Phil Collins,SOYLXQZ12A6D4F99CA,2,0.216334,0.810032,143.663,0.034539,0.354416,0.000229,1,4,210.4,-17.51,0.212841,0.200899,A Groovy Kind Of Love,1980s
239,AR4PQ891187FB5CA9F,Dionne Warwick,SOMBRJD141E33E2F09,0,0.365343,0.07721,120.191,0.02921,0.51418,7.20E-05,0,4,255.21333,-10.632,0.184837,0.689876,That's What Friends Are For,1980s
240,AR7GM0K1187B9B74B4,The J. Geils Band,SOYWKZY133EB87E347,0,0.728044,0.534966,115.593,0.044473,0.04504,0,1,4,214.45333,-11.032,0.824494,0.603754,Centerfold,1980s
241,AREY6O31187FB4BE38,Starsound,SOHVUYU1448EE564B0,9,0.556415,0.311425,120.321,0.057427,0.018308,0,1,4,971.10449,-11.244,0.889557,0.725789,Stars On 45: Beatles Medley,1980s
242,ARSK10P1187B9B717C,Bobby McFerrin,SOAXQUV1373FF86C98,11,0.265473,0.112417,69.218,0.182866,0.892999,0.000385,1,4,259.64,-17.23,0.747643,0.686457,Don't Worry Be Happy,1980s
243,ARUJ5A41187FB3F5F1,U2,SODWRCT13723B3E5AB,10,0.644019,0.968832,101.505,0.028574,0.157938,0,1,4,265.06667,-7.548,0.429116,0.537812,I Still Haven't Found What I'm Looking For,1980s
244,ARNLVQB1187B9AEAB0,Steve Miller Band,SOHDGPV1478A88E976,9,0.566576,0.163,127.507,0.037377,0.077134,2.00E-06,0,4,307.96,-12.062,0.962482,0.79853,Abracadabra,1980s
245,AR8CT8U1187FB4D803,Dexys Midnight Runners,SOXITFH144B4FEC1A9,2,0.658467,0.2638,106.799,0.047154,0.648352,3.00E-06,1,4,287.30667,-7.064,0.786926,0.450335,Come On Eileen,1980s
246,AR5DXUU1187B9B0E42,Falco,SOIMXKI146092C672F,4,0.904781,0.135451,177.816,0.108584,0.391444,0.001682,0,4,200.09333,-6.928,0.940634,0.580741,Rock Me Amadeus,1980s
247,AR82SMR1187B98DE68,Fine Young Cannibals,SOPQUPN14422A64E32,2,0.693747,0.031004,108.799,0.041347,0.194808,1.40E-05,1,4,215.34667,-6.02,0.96169,0.79146,She Drives Me Crazy,1980s
248,AR6V12W1187B9ACFE6,Band Aid,SOUJLJM13B12683D97,0,0.62404,0.064668,115.039,0.031608,0.004085,0.000361,1,4,230.13333,-9.483,0.349996,0.59717,Do They Know It's Christmas?,1980s
249,AR5MKYH1187B9B586D,Bonnie Tyler,SOCKQKS131343945F3,8,0.655241,0.088098,131.165,0.058507,0.198676,0,1,4,270.30667,-7.572,0.142476,0.428947,Total Eclipse of the Heart,1980s
250,ARDGYV01187B9BA3DD,The Bangles,SOAULMM144ADC2FE6F,4,0.319073,0.092923,78.94,0.024783,0.388934,0,0,3,238.33333,-9.179,0.37073,0.518804,Eternal Flame,1980s
251,ARBEOHF1187B9B044D,Madonna,SOJDAWE12A67ADE75A,5,0.906301,0.02482,121.54,0.037073,0.310889,0.000791,0,4,345.28,-8.973,0.970828,0.80689,Papa Don't Preach,1980s
252,ARDGYV01187B9BA3DD,The Bangles,SOBAYOY146149542C1,11,0.882293,0.318445,102.99,0.085568,0.003432,8.50E-05,1,4,203.86667,-8.083,0.766724,0.717754,Walk Like an Egyptian,1980s
253,AR1WWVL1187B9B0306,UB40,SOINHFH130516E181D,1,0.649566,0.972819,175.584,0.046347,0.156336,1.30E-05,1,4,352.51401,-9.276,0.741838,0.441289,Red Red Wine,1980s
254,AR91TYN1187FB419B4,Foreigner,SOHYXUI136F232D822,6,0.84249,0.981431,83.697,0.038935,0.198683,6.00E-06,1,4,370.25333,-5.109,0.429897,0.368371,I Want To Know What Love Is,1980s
255,ARMX9KX1187B9A58E8,Richard Marx,SOKRZDC137755EF55B,0,0.256279,0.097698,76.034,0.02741,0.734446,0,1,4,289.45333,-7.305,0.36405,0.612696,Right Here Waiting,1980s
256,ARC9Y481187B990259,Roxette,SOIIHAQ1461AFA85E4,2,0.819207,0.192421,95.038,0.037587,0.211341,0.002285,1,4,220.94322,-4.997,0.3921,0.656729,The Look,1980s
257,ARYGOXC1187B98F69A,Joe Cocker & Jennifer Warnes,SOKPTWM14E73C5970B,2,0.312072,0.052909,140.402,0.030579,0.598325,0.000508,1,4,238.86667,-13.993,0.174604,0.499286,"Up Where We Belong [De ""Oficial y Cavallero""]",1980s
258,ARA1FK71187FB5AFAD,Wham!,SOTEZRJ14615702F32,0,0.628776,0.057203,82.226,0.035982,0.074103,NULL,1,4,230.76,-10.853,0.573,0.602144,Wake Me Up Before You Go-Go,1980s
259,ARIWVZL1187B99096B,Starship,SOLRGIW139E0967BA3,6,0.483963,0.444258,96.154,0.022906,0.056765,0,1,4,222.51057,-15.37,0.690822,0.676617,Nothing's Gonna Stop Us Now,1980s
260,AR5US1D1187B9AEB1F,Soft Cell,SOIDDXB144B5B8EA3F,0,0.491524,0.691923,143.21,0.051091,0.113798,0,1,4,156.70667,-9.604,0.616923,0.527804,Tainted Love,1980s
